ec07c84339dac45a28620688565274814a967f85,PostingsWriterBase.java,codecs/,Han Jiang,2013-09-03 02:36:54,6,2,4,0.340659340659,0.230769230769,False,6,0,6,0.285714285714,0.285714285714,True
e1f85e73edb3690c60a8b8ad8ebbe1915e74285b,PostingsWriterBase.java,codecs/,Han Jiang,2013-09-01 04:32:01,6,2,4,0.322222222222,0.322222222222,True,6,0,6,0.166666666667,0.166666666667,True
1621816d81904e98ab807893e92cff648774aaa3,PostingsWriterBase.java,codecs/,Han Jiang,2013-08-23 14:34:47,6,2,4,0.290697674419,0.290697674419,True,5,0,5,0.2,0,False
78d52bef1f0f382daece814f3e975529aace7c98,PushPostingsWriterBase.java,codecs/,Michael McCandless,2013-10-14 15:55:57,2,1,1,0.994923857868,0.994923857868,True,0,0,0,0,0,True
7ccb1232618994692672feb43a12903547b062a4,StoredFieldsReader.java,codecs/,Robert Muir,2013-09-09 19:59:07,4,2,2,0.890909090909,0.890909090909,True,4,0,4,0.4,0.2,False
e38d91a8f5a9e6e2454091d46d277c036d6cadae,StoredFieldsWriter.java,codecs/,Adrien Grand,2013-01-10 11:24:44,5,1,4,0.631147540984,0.0737704918033,False,6,0,6,0.333333333333,0.111111111111,False
7ccb1232618994692672feb43a12903547b062a4,TermVectorsReader.java,codecs/,Robert Muir,2013-09-09 19:59:07,4,2,2,0.83606557377,0.83606557377,True,4,0,4,0.5,0,False
017a3bf628189bfd559dfb187f8b42ddabdb2c7e,TermVectorsWriter.java,codecs/,Michael McCandless,2013-09-19 20:57:09,6,2,4,0.774410774411,0.0538720538721,False,7,3,4,0.35,0.25,False
e38d91a8f5a9e6e2454091d46d277c036d6cadae,TermVectorsWriter.java,codecs/,Adrien Grand,2013-01-10 11:24:44,6,2,4,0.798657718121,0.0704697986577,False,7,0,7,0.368421052632,0.0526315789474,False
7ccb1232618994692672feb43a12903547b062a4,CompressingStoredFieldsIndexReader.java,codecs/compressing/,Robert Muir,2013-09-09 19:59:07,2,0,2,0.883977900552,0.116022099448,False,2,0,2,0.75,0.25,False
3e097c87bbb301e34833d434f40c3460d7402207,CompressingStoredFieldsIndexReader.java,codecs/compressing/,Adrien Grand,2013-06-11 17:56:47,2,0,2,0.885245901639,0.885245901639,True,2,0,2,0.666666666667,0.666666666667,True
834f7da9d990164fbd697501cd99dcb8b4d4ac3c,CompressingStoredFieldsIndexReader.java,codecs/compressing/,Robert Muir,2013-04-20 16:38:09,2,1,1,0.987804878049,0.0121951219512,False,1,0,1,1.0,0,False
94b17a28de5280a2963ed70a8f5d3a8ee0590cd6,CompressingStoredFieldsIndexReader.java,codecs/compressing/,Adrien Grand,2013-02-02 11:06:22,2,1,1,0.989304812834,0.989304812834,True,1,0,1,1.0,1.0,True
f45358ebc198691acd66cbe269380a1a1a544f08,CompressingStoredFieldsIndexWriter.java,codecs/compressing/,Adrien Grand,2013-07-10 19:24:24,2,1,1,0.985781990521,0.985781990521,True,1,0,1,1.0,1.0,True
94b17a28de5280a2963ed70a8f5d3a8ee0590cd6,CompressingStoredFieldsIndexWriter.java,codecs/compressing/,Adrien Grand,2013-02-02 11:06:22,1,0,1,1.0,1.0,True,1,0,1,1.0,1.0,True
678b1fa018c85491bcf543a0b5b524dfc73d13cf,CompressingStoredFieldsReader.java,codecs/compressing/,Adrien Grand,2013-11-15 16:21:24,2,1,1,0.970703125,0.970703125,True,2,0,2,0.8,0.8,True
7ccb1232618994692672feb43a12903547b062a4,CompressingStoredFieldsReader.java,codecs/compressing/,Robert Muir,2013-09-09 19:59:07,2,1,1,0.976424361493,0.0235756385069,False,2,0,2,0.888888888889,0.111111111111,False
d46bb05fe09095c5ba6572425a4f717ca8ad90ca,CompressingStoredFieldsReader.java,codecs/compressing/,Adrien Grand,2013-09-04 14:00:34,2,1,1,0.976237623762,0.976237623762,True,2,0,2,0.875,0.875,True
3e097c87bbb301e34833d434f40c3460d7402207,CompressingStoredFieldsReader.java,codecs/compressing/,Adrien Grand,2013-06-11 17:56:47,2,1,1,0.986,0.986,True,2,0,2,0.857142857143,0.857142857143,True
e78908ad8c0c9a99e6aa94234d32125a837c470a,CompressingStoredFieldsReader.java,codecs/compressing/,Adrien Grand,2013-06-10 08:39:50,2,1,1,0.983050847458,0.983050847458,True,2,0,2,0.833333333333,0.833333333333,True
834f7da9d990164fbd697501cd99dcb8b4d4ac3c,CompressingStoredFieldsReader.java,codecs/compressing/,Robert Muir,2013-04-20 16:38:09,2,1,1,0.982926829268,0.0170731707317,False,1,0,1,1.0,0,False
21388e0e3720d4e32671a5400bdcd56516ecc4e5,CompressingStoredFieldsReader.java,codecs/compressing/,Adrien Grand,2013-01-09 10:00:16,2,1,1,0.98275862069,0.98275862069,True,1,0,1,1.0,1.0,True
678b1fa018c85491bcf543a0b5b524dfc73d13cf,CompressingStoredFieldsWriter.java,codecs/compressing/,Adrien Grand,2013-11-15 16:21:24,2,1,1,0.983682983683,0.983682983683,True,1,0,1,1.0,1.0,True
d46bb05fe09095c5ba6572425a4f717ca8ad90ca,CompressingStoredFieldsWriter.java,codecs/compressing/,Adrien Grand,2013-09-04 14:00:34,1,0,1,1.0,1.0,True,1,0,1,1.0,1.0,True
f45358ebc198691acd66cbe269380a1a1a544f08,CompressingStoredFieldsWriter.java,codecs/compressing/,Adrien Grand,2013-07-10 19:24:24,1,0,1,1.0,1.0,True,1,0,1,1.0,1.0,True
8d8c559a5c325fbdb9bd52ea2a305f36ae635d33,CompressingStoredFieldsWriter.java,codecs/compressing/,Adrien Grand,2013-04-12 08:42:34,1,0,1,1.0,1.0,True,1,0,1,1.0,1.0,True
e38d91a8f5a9e6e2454091d46d277c036d6cadae,CompressingStoredFieldsWriter.java,codecs/compressing/,Adrien Grand,2013-01-10 11:24:44,1,0,1,1.0,1.0,True,1,0,1,1.0,1.0,True
94b17a28de5280a2963ed70a8f5d3a8ee0590cd6,CompressingTermVectorsFormat.java,codecs/compressing/,Adrien Grand,2013-02-02 11:06:22,2,1,1,0.990196078431,0.990196078431,True,1,0,1,1.0,1.0,True
